PRIMARY_KEY,FORMER_JOB_42,former_emp_contract,retirement_age
57482,"csp_5_2","EMP1-6",58
57483,"csp_6_9","EMP1-6",65
57497,"csp_5_6","EMP1-6",65
57498,"csp_6_7","EMP1-6",60
57500,"csp_6_9","EMP1-6",60
57512,"csp_5_6","EMP1-5",61
57521,"csp_5_4","EMP1-6",60
57526,"csp_6_3","EMP1-6",65
57527,"csp_6_3","EMP1-6",60
57529,"csp_6_7","EMP1-6",60
57532,"csp_5_6","EMP1-6",60
57535,"csp_4_7","EMP1-6",60
57541,"csp_5_2","EMP1-6",60
57544,"csp_5_2","EMP1-6",60
57548,"csp_6_7","EMP1-5",60
57559,"csp_4_3","EMP2-2",60
57567,"csp_6_7","EMP1-6",63
57568,"csp_5_2","EMP1-6",63
57570,"csp_5_2","EMP1-6",65
57575,"csp_4_5","EMP1-6",56
57587,"csp_4_3","EMP1-6",65
57589,"csp_1_1","EMP2-1",55
57590,"csp_6_7","EMP1-6",60
57603,"csp_6_3","EMP1-6",61
57639,"csp_6_5","EMP1-6",55
57649,"csp_5_2","EMP1-6",60
57651,"csp_6_2","EMP1-6",55
57655,"csp_3_8","EMP1-6",65
57680,"csp_2_1","EMP2-1",55
57692,"csp_6_8","EMP1-6",58
57695,"csp_2_1","EMP2-2",58
57709,"csp_1_3","EMP2-2",60
57722,"csp_2_1","EMP2-2",63
57737,"csp_4_7","EMP1-6",54
57738,"csp_5_6","EMP1-6",60
57740,"csp_4_6","EMP1-6",60
57752,"csp_5_2","EMP1-6",65
57757,"csp_1_1","EMP2-1",60
57765,"csp_5_6","EMP1-6",60
57766,"csp_5_5","EMP1-6",60
57780,"csp_2_1","EMP2-1",60
57786,"csp_5_2","EMP1-5",60
57793,"csp_3_1","EMP2-2",61
57804,"csp_4_3","EMP1-6",69
57805,"csp_2_1","EMP2-2",64
57811,"csp_1_1","EMP2-1",60
57816,"csp_2_2","EMP2-2",60
57822,"csp_2_2","EMP2-2",65
57825,"csp_5_4","EMP1-6",60
57831,"csp_6_8","EMP1-5",60
57834,"csp_4_7","EMP1-6",64
57843,"csp_4_6","EMP1-6",60
57849,"csp_4_6","EMP1-6",61
57853,"csp_5_2","EMP1-6",65
57856,"csp_3_3","EMP1-6",60
57858,"csp_5_5","EMP1-6",61
57860,"csp_6_2","EMP1-6",65
57864,"csp_2_2","EMP2-2",63
57868,"csp_5_2","EMP1-6",60
57872,"csp_2_2","EMP2-1",60
57877,"csp_2_2","EMP2-2",60
57879,"csp_6_8","EMP1-6",60
57884,"csp_4_6","EMP1-5",60
57885,"csp_6_8","EMP1-6",65
57932,"csp_6_3","EMP1-6",59
57951,"csp_3_1","EMP2-2",62
57954,"csp_4_3","EMP1-6",60
57959,"csp_6_4","EMP1-6",58
57973,"csp_4_6","EMP1-6",60
57979,"csp_6_4","EMP1-6",60
57999,"csp_4_7","EMP1-6",60
58002,"csp_6_2","EMP1-6",59
58012,"csp_6_8","EMP1-6",60
58018,"csp_4_7","EMP1-6",53
58025,"csp_5_5","EMP1-6",60
58026,"csp_6_7","EMP1-6",63
58034,"csp_6_8","EMP1-6",60
58040,"csp_5_5","EMP1-6",65
58044,"csp_5_4","EMP1-6",65
58061,"csp_4_3","EMP1-6",60
58064,"csp_5_2","EMP1-6",61
58068,"csp_4_7","EMP1-6",60
58069,"csp_4_2","EMP1-6",60
58070,"csp_1_1","EMP2-1",57
58074,"csp_5_2","EMP1-6",55
58082,"csp_5_6","EMP1-6",60
58093,"csp_3_4","EMP1-6",60
58099,"csp_5_2","EMP1-6",60
58100,"csp_1_1","EMP2-2",58
58109,"csp_6_7","EMP1-6",64
58133,"csp_6_3","EMP1-6",55
58148,"csp_4_3","EMP1-6",60
58157,"csp_1_3","EMP2-1",60
58169,"csp_5_5","EMP1-6",65
58174,"csp_5_2","EMP1-6",56
58179,"csp_5_5","EMP1-6",52
58187,"csp_6_2","EMP1-2",62
58190,"csp_5_2","EMP1-6",65
58200,"csp_4_3","EMP1-6",60
58209,"csp_5_3","EMP1-6",51
58216,"csp_6_2","EMP1-6",62
58222,"csp_5_4","EMP1-6",64
58226,"csp_5_5","EMP1-6",57
58240,"csp_6_3","EMP1-5",60
58247,"csp_2_1","EMP2-2",60
58251,"csp_6_8","EMP1-6",63
58260,"csp_5_5","EMP1-6",60
58261,"csp_4_6","EMP1-6",60
58275,"csp_2_2","EMP2-1",51
58293,"csp_6_7","EMP1-6",60
58309,"csp_4_3","EMP1-6",60
58326,"csp_6_2","EMP1-6",60
58328,"csp_6_7","EMP1-6",65
58344,"csp_2_2","EMP2-1",57
58352,"csp_4_5","EMP1-6",60
58356,"csp_6_8","EMP1-6",61
58358,"csp_5_5","EMP1-6",65
58369,"csp_2_2","EMP2-1",60
58377,"csp_5_4","EMP1-6",59
58380,"csp_2_2","EMP2-1",60
58396,"csp_4_6","EMP1-6",60
58407,"csp_6_8","EMP1-6",64
58408,"csp_5_5","EMP1-6",58
58431,"csp_5_6","EMP1-6",60
58432,"csp_5_4","EMP1-6",60
58433,"csp_6_3","EMP1-6",56
58435,"csp_1_1","EMP2-1",60
58440,"csp_5_2","EMP1-6",64
58445,"csp_5_2","EMP1-6",60
58450,"csp_6_2","EMP1-6",61
58468,"csp_5_4","EMP1-6",60
58471,"csp_5_2","EMP1-6",57
58484,"csp_6_5","EMP1-6",59
58493,"csp_5_6","EMP1-6",65
58496,"csp_4_8","EMP1-6",60
58504,"csp_4_8","EMP1-6",60
58505,"csp_2_2","EMP2-1",60
58513,"csp_2_2","EMP2-1",61
58521,"csp_6_8","EMP1-6",58
58523,"csp_5_2","EMP1-6",60
58527,"csp_6_9","EMP1-6",59
58533,"csp_5_6","EMP1-6",60
58537,"csp_5_6","EMP1-6",61
58539,"csp_1_1","EMP2-1",58
58540,"csp_6_9","EMP1-6",58
58553,"csp_6_5","EMP1-6",60
58558,"csp_6_9","EMP1-6",60
58569,"csp_4_3","EMP1-6",60
58571,"csp_6_3","EMP1-6",52
58593,"csp_1_1","EMP2-3",65
58601,"csp_1_1","EMP2-1",65
58602,"csp_4_3","EMP1-6",60
58603,"csp_4_3","EMP1-6",60
58604,"csp_5_6","EMP1-5",60
58607,"csp_5_6","EMP1-6",60
58609,"csp_5_2","EMP1-6",60
58615,"csp_5_6","EMP1-6",57
58616,"csp_6_7","EMP1-6",56
58617,"csp_5_6","EMP1-6",60
58618,"csp_6_3","EMP1-6",60
58626,"csp_1_1","EMP2-1",58
58661,"csp_6_3","EMP1-6",60
58666,"csp_4_6","EMP1-6",57
58670,"csp_4_3","EMP1-6",60
58674,"csp_5_3","EMP1-6",60
58679,"csp_5_2","EMP1-6",62
58710,"csp_6_4","EMP1-6",58
58716,"csp_4_7","EMP1-6",60
58724,"csp_6_4","EMP1-6",60
58726,"csp_5_2","EMP1-6",60
58727,"csp_6_4","EMP1-6",60
58736,"csp_6_7","EMP1-6",63
58739,"csp_4_6","EMP1-5",61
58741,"csp_4_3","EMP1-6",65
58744,"csp_5_5","EMP1-6",60
58747,"csp_6_8","EMP1-5",60
58759,"csp_3_4","EMP1-6",60
58762,"csp_2_2","EMP2-1",65
58763,"csp_5_2","EMP1-6",60
58766,"csp_6_2","EMP1-6",58
58771,"csp_2_1","EMP2-1",60
58777,"csp_4_7","EMP1-6",59
58778,"csp_6_2","EMP1-6",54
58779,"csp_2_2","EMP2-2",62
58782,"csp_6_8","EMP1-6",62
58788,"csp_5_5","EMP1-6",60
58791,"csp_5_4","EMP1-6",57
58796,"csp_4_7","EMP1-6",65
58802,"csp_2_2","EMP2-1",60
58807,"csp_3_4","EMP1-6",63
58809,"csp_1_1","EMP2-2",60
58811,"csp_4_3","EMP2-1",60
58826,"csp_1_1","EMP2-1",58
58837,"csp_5_2","EMP1-6",60
58838,"csp_6_8","EMP1-6",60
58849,"csp_5_4","EMP1-6",58
58855,"csp_5_6","EMP1-6",60
58860,"csp_6_7","EMP1-6",60
58861,"csp_6_4","EMP1-6",58
58869,"csp_4_3","EMP1-6",64
58876,"csp_6_4","EMP1-6",60
58879,"csp_5_6","EMP1-5",65
58900,"csp_2_1","EMP2-2",60
58909,"csp_5_6","EMP1-6",61
58923,"csp_6_2","EMP1-6",65
58927,"csp_6_4","EMP1-6",60
58934,"csp_5_6","EMP1-6",60
58941,"csp_4_3","EMP1-3",65
58954,"csp_4_5","EMP1-6",60
58957,"csp_5_2","EMP1-6",60
58967,"csp_6_8","EMP1-6",66
58968,"csp_4_6","EMP1-6",60
58970,"csp_5_6","EMP1-6",60
58972,"csp_4_6","EMP1-6",54
58974,"csp_6_2","EMP1-6",65
58976,"csp_4_2","EMP1-6",63
58977,"csp_6_3","EMP1-5",62
59001,"csp_6_7","EMP1-6",60
59008,"csp_4_5","EMP1-6",54
59009,"csp_6_2","EMP1-6",60
59023,"csp_5_6","EMP1-6",55
59024,"csp_5_4","EMP1-6",60
59025,"csp_5_4","EMP1-6",60
59031,"csp_4_6","EMP1-6",63
59035,"csp_6_4","EMP1-6",62
59038,"csp_3_7","EMP1-6",65
59045,"csp_6_7","EMP1-6",65
59054,"csp_4_6","EMP1-6",51
59057,"csp_5_2","EMP1-6",60
59065,"csp_5_2","EMP1-6",60
59070,"csp_1_1","EMP2-1",60
59077,"csp_5_3","EMP1-6",60
59082,"csp_6_2","EMP1-6",56
59088,"csp_5_2","EMP1-3",58
59091,"csp_5_6","EMP1-6",60
59110,"csp_6_3","EMP1-6",60
59116,"csp_3_4","EMP1-6",65
59117,"csp_3_8","EMP1-6",60
59123,"csp_5_5","EMP1-6",61
59129,"csp_1_1","EMP2-1",60
59138,"csp_4_3","EMP1-6",56
59142,"csp_5_6","EMP1-6",60
59148,"csp_4_2","EMP1-6",55
59173,"csp_5_2","EMP1-5",60
59189,"csp_4_7","EMP1-6",60
59200,"csp_6_8","EMP1-6",63
59202,"csp_6_2","EMP1-6",60
59212,"csp_5_6","EMP1-6",60
59221,"csp_4_6","EMP1-6",60
59222,"csp_2_1","EMP2-1",60
59231,"csp_4_3","EMP1-6",60
59242,"csp_5_4","EMP1-6",60
59260,"csp_2_1","EMP2-1",60
59263,"csp_3_3","EMP1-6",59
59267,"csp_6_7","EMP1-6",60
59270,"csp_4_2","EMP1-6",60
59273,"csp_2_1","EMP2-1",65
59275,"csp_5_4","EMP1-2",61
59278,"csp_2_1","EMP2-2",57
59280,"csp_6_4","EMP1-6",60
59293,"csp_4_5","EMP1-6",60
59304,"csp_3_4","EMP1-6",57
59305,"csp_6_2","EMP1-6",60
59306,"csp_4_3","EMP2-1",64
59310,"csp_5_6","EMP1-5",56
59320,"csp_5_5","EMP1-6",59
59328,"csp_2_2","EMP2-1",60
59330,"csp_6_3","EMP1-2",59
59341,"csp_5_6","EMP1-6",65
59350,"csp_4_6","EMP1-6",64
59355,"csp_3_4","EMP1-6",63
59358,"csp_6_7","EMP1-6",60
59359,"csp_2_2","EMP2-1",55
59369,"csp_4_8","EMP1-6",60
59378,"csp_1_1","EMP2-1",60
59383,"csp_1_3","EMP2-2",60
59389,"csp_5_2","EMP1-6",60
59390,"csp_3_4","EMP1-6",60
59394,"csp_6_7","EMP1-6",59
59401,"csp_6_2","EMP1-6",60
59410,"csp_3_1","EMP2-1",60
59417,"csp_6_2","EMP1-6",62
59419,"csp_4_6","EMP1-6",65
59422,"csp_5_2","EMP1-6",60
59427,"csp_4_7","EMP1-6",61
59429,"csp_6_4","EMP1-6",59
59433,"csp_6_4","EMP1-6",58
59438,"csp_5_3","EMP1-6",65
59442,"csp_6_3","EMP1-6",60
59449,"csp_4_3","EMP1-6",60
59453,"csp_4_6","EMP2-1",60
59454,"csp_5_2","EMP1-6",59
59456,"csp_1_1","EMP2-3",60
59461,"csp_6_3","EMP1-6",59
59467,"csp_6_2","EMP1-6",60
59471,"csp_5_2","EMP1-6",60
59472,"csp_6_8","EMP1-6",64
59482,"csp_2_2","EMP2-2",62
59492,"csp_5_2","EMP1-6",62
59500,"csp_1_1","EMP2-1",63
59506,"csp_2_1","EMP2-1",62
59510,"csp_6_5","EMP1-6",54
59517,"csp_5_2","EMP1-6",62
59519,"csp_1_3","EMP2-2",60
59526,"csp_4_7","EMP1-6",60
59529,"csp_6_2","EMP1-6",60
59537,"csp_4_3","EMP2-1",60
59539,"csp_4_8","EMP1-6",63
59544,"csp_1_3","EMP2-2",60
59548,"csp_6_8","EMP1-6",58
59550,"csp_4_6","EMP1-6",56
59555,"csp_5_6","EMP1-6",65
59558,"csp_6_8","EMP1-6",65
59562,"csp_5_2","EMP1-6",55
59567,"csp_4_2","EMP1-6",65
59572,"csp_3_7","EMP1-6",60
59575,"csp_3_1","EMP2-1",60
59579,"csp_5_2","EMP1-6",62
59581,"csp_4_5","EMP1-6",65
59588,"csp_6_5","EMP1-6",60
59591,"csp_2_2","EMP2-1",60
59604,"csp_4_3","EMP1-6",60
59605,"csp_4_7","EMP1-6",60
59612,"csp_3_7","EMP1-6",65
59622,"csp_6_4","EMP1-6",60
59631,"csp_2_2","EMP2-2",60
59632,"csp_3_8","EMP1-6",66
59639,"csp_6_7","EMP1-3",60
59647,"csp_5_2","EMP1-6",60
59648,"csp_6_2","EMP1-6",60
59657,"csp_6_3","EMP1-6",60
59659,"csp_5_6","EMP1-6",60
59660,"csp_1_1","EMP2-1",60
59663,"csp_6_4","EMP1-6",60
59670,"csp_5_2","EMP1-6",60
59672,"csp_5_4","EMP1-6",61
59680,"csp_6_2","EMP1-6",65
59684,"csp_5_6","EMP1-6",60
59688,"csp_1_1","EMP2-2",60
59695,"csp_4_5","EMP1-6",60
59701,"csp_6_5","EMP1-6",60
59708,"csp_6_2","EMP1-6",53
59710,"csp_5_6","EMP1-6",60
59712,"csp_5_6","EMP1-6",57
59720,"csp_5_2","EMP1-6",60
59737,"csp_5_2","EMP1-6",55
59738,"csp_1_1","EMP2-1",63
59740,"csp_5_2","EMP1-6",65
59743,"csp_6_3","EMP1-6",60
59751,"csp_4_5","EMP1-6",60
59755,"csp_6_8","EMP1-6",65
59775,"csp_5_3","EMP1-6",60
59776,"csp_1_3","EMP2-2",61
59795,"csp_4_2","EMP1-6",59
59800,"csp_4_6","EMP1-6",64
59805,"csp_5_2","EMP1-6",65
59810,"csp_6_3","EMP1-6",60
59811,"csp_5_4","EMP1-6",65
59813,"csp_6_3","EMP1-5",65
59815,"csp_5_2","EMP1-6",60
59816,"csp_3_8","EMP1-6",66
59829,"csp_5_2","EMP1-6",60
59844,"csp_6_5","EMP1-6",60
59854,"csp_6_5","EMP1-5",58
59856,"csp_5_2","EMP1-6",63
59859,"csp_5_2","EMP1-6",65
59869,"csp_5_6","EMP1-5",65
59875,"csp_2_1","EMP2-1",60
59878,"csp_5_6","EMP1-6",56
59880,"csp_2_3","EMP2-2",60
59893,"csp_6_8","EMP1-6",55
59898,"csp_5_2","EMP1-6",60
59909,"csp_5_2","EMP1-6",60
59913,"csp_6_7","EMP1-6",60
59925,"csp_5_5","EMP1-6",54
59926,"csp_4_8","EMP1-6",54
59929,"csp_4_2","EMP1-6",60
59936,"csp_6_2","EMP1-2",54
59941,"csp_4_3","EMP1-6",64
59945,"csp_4_6","EMP1-6",64
59947,"csp_4_3","EMP1-5",57
59951,"csp_6_7","EMP1-6",60
59957,"csp_5_4","EMP1-6",60
59959,"csp_3_8","EMP1-6",65
59960,"csp_5_5","EMP1-6",54
59966,"csp_5_6","EMP1-6",63
59968,"csp_5_4","EMP1-6",61
59970,"csp_5_2","EMP1-6",54
59972,"csp_5_6","EMP1-6",60
59977,"csp_4_3","EMP2-1",60
59983,"csp_3_8","EMP1-6",65
59985,"csp_5_5","EMP1-6",63
59995,"csp_5_2","EMP1-6",58
60002,"csp_4_8","EMP1-6",63
60011,"csp_6_4","EMP1-6",64
60017,"csp_6_3","EMP1-6",64
60036,"csp_4_6","EMP1-6",60
60042,"csp_4_3","EMP1-6",60
60048,"csp_5_2","EMP1-6",65
60050,"csp_4_6","EMP1-6",64
60059,"csp_6_5","EMP1-6",60
60086,"csp_5_4","EMP1-6",64
60090,"csp_6_2","EMP1-6",57
60099,"csp_5_2","EMP1-6",65
60108,"csp_6_5","EMP1-6",59
60110,"csp_4_7","EMP1-6",60
60111,"csp_6_8","EMP1-6",57
60115,"csp_4_3","EMP1-6",65
60123,"csp_5_2","EMP1-6",57
60124,"csp_4_7","EMP1-6",59
60128,"csp_5_6","EMP1-6",65
60136,"csp_5_2","EMP1-6",64
60153,"csp_6_7","EMP1-6",60
60160,"csp_5_2","EMP1-6",60
60162,"csp_6_2","EMP1-6",52
60199,"csp_6_2","EMP1-6",57
60201,"csp_4_5","EMP1-6",65
60216,"csp_5_6","EMP1-6",61
60219,"csp_4_6","EMP1-6",58
60229,"csp_6_3","EMP1-6",60
60245,"csp_3_8","EMP1-6",60
60248,"csp_5_2","EMP1-6",60
60251,"csp_4_2","EMP2-1",60
60253,"csp_4_3","EMP2-1",65
60258,"csp_5_6","EMP1-6",58
60261,"csp_5_2","EMP1-6",60
60262,"csp_6_2","EMP1-6",60
60264,"csp_5_6","EMP1-6",65
60272,"csp_5_4","EMP1-6",61
60273,"csp_4_7","EMP1-6",65
60274,"csp_5_2","EMP1-6",60
60277,"csp_1_3","EMP2-2",63
60282,"csp_4_5","EMP1-6",60
60286,"csp_1_1","EMP2-1",58
60293,"csp_3_8","EMP1-6",60
60301,"csp_5_2","EMP1-6",61
60310,"csp_4_3","EMP1-6",60
60323,"csp_2_3","EMP2-2",55
60325,"csp_6_2","EMP1-6",60
60331,"csp_4_5","EMP1-6",60
60336,"csp_3_8","EMP1-6",60
60342,"csp_5_2","EMP1-6",60
60351,"csp_4_3","EMP1-6",65
60355,"csp_6_8","EMP1-6",60
60356,"csp_6_8","EMP1-6",60
60369,"csp_5_6","EMP1-6",60
60373,"csp_4_6","EMP1-6",55
60384,"csp_4_6","EMP1-6",60
60385,"csp_4_7","EMP1-6",60
60398,"csp_4_2","EMP1-6",62
60399,"csp_2_3","EMP2-2",65
60405,"csp_2_2","EMP2-2",55
60408,"csp_6_7","EMP1-6",65
60411,"csp_6_8","EMP1-6",65
60413,"csp_1_1","EMP2-2",65
60415,"csp_6_7","EMP1-6",60
60423,"csp_4_8","EMP1-6",59
60428,"csp_4_3","EMP1-6",65
60432,"csp_6_2","EMP1-6",60
60438,"csp_5_2","EMP1-6",60
60440,"csp_6_8","EMP1-6",53
60442,"csp_6_3","EMP1-6",55
60446,"csp_1_1","EMP2-1",60
60454,"csp_5_6","EMP1-6",62
60465,"csp_2_1","EMP2-2",60
60481,"csp_6_4","EMP1-6",63
60490,"csp_4_7","EMP1-6",58
60494,"csp_4_7","EMP1-6",65
60495,"csp_6_8","EMP1-5",60
60498,"csp_5_6","EMP1-6",60
60510,"csp_4_2","EMP1-6",60
60514,"csp_4_5","EMP1-6",60
60522,"csp_6_5","EMP1-6",60
60523,"csp_3_1","EMP2-1",60
60525,"csp_4_3","EMP1-6",64
60533,"csp_3_7","EMP1-6",64
60540,"csp_6_3","EMP1-6",60
60556,"csp_1_1","EMP2-1",63
60566,"csp_5_2","EMP1-6",60
60570,"csp_5_2","EMP1-6",60
60579,"csp_6_2","EMP1-5",60
60593,"csp_6_3","EMP1-5",60
60597,"csp_3_7","EMP1-6",57
60599,"csp_2_1","EMP2-2",61
60600,"csp_2_2","EMP2-2",65
60602,"csp_5_2","EMP1-6",60
60611,"csp_4_5","EMP1-6",60
60615,"csp_6_8","EMP1-6",58
60617,"csp_4_2","EMP1-5",41
60621,"csp_3_3","EMP1-6",62
60622,"csp_5_6","EMP1-6",60
60627,"csp_4_8","EMP1-6",57
60629,"csp_5_2","EMP1-6",55
60634,"csp_6_9","EMP1-6",56
60639,"csp_4_8","EMP1-6",60
60644,"csp_5_6","EMP1-5",65
60645,"csp_5_2","EMP1-6",65
60652,"csp_2_3","EMP2-2",59
60663,"csp_2_1","EMP2-1",60
60674,"csp_5_2","EMP1-6",60
60684,"csp_4_3","EMP1-6",60
60689,"csp_5_6","EMP1-6",60
60690,"csp_3_8","EMP1-6",61
60697,"csp_4_2","EMP1-6",60
60702,"csp_6_8","EMP1-3",57
60705,"csp_4_6","EMP1-6",62
60716,"csp_4_6","EMP1-5",60
60720,"csp_2_1","EMP2-1",60
60723,"csp_1_1","EMP2-1",56
60725,"csp_6_4","EMP1-2",59
60741,"csp_1_1","EMP2-1",60
60747,"csp_5_2","EMP1-3",62
60748,"csp_5_2","EMP1-6",65
60750,"csp_5_2","EMP1-6",60
60752,"csp_5_2","EMP1-6",55
60761,"csp_6_4","EMP1-6",54
60774,"csp_6_4","EMP1-6",60
60781,"csp_4_6","EMP1-6",62
60783,"csp_6_4","EMP1-6",60
60786,"csp_5_4","EMP1-6",65
60798,"csp_6_7","EMP1-6",60
60799,"csp_1_1","EMP2-1",60
60802,"csp_1_3","EMP2-2",60
60806,"csp_3_4","EMP1-6",54
60813,"csp_5_6","EMP1-6",65
60820,"csp_1_1","EMP2-2",60
60823,"csp_1_1","EMP2-1",57
60824,"csp_4_5","EMP1-6",55
60830,"csp_4_6","EMP1-6",56
60845,"csp_4_6","EMP1-6",60
60849,"csp_6_3","EMP1-6",56
60855,"csp_6_7","EMP1-6",60
60868,"csp_6_7","EMP1-6",60
60871,"csp_5_4","EMP1-6",60
60873,"csp_4_3","EMP1-6",65
60876,"csp_6_2","EMP1-6",63
60882,"csp_5_2","EMP1-6",65
60891,"csp_5_3","EMP1-6",59
60901,"csp_6_3","EMP1-6",59
60902,"csp_2_1","EMP2-2",60
60906,"csp_4_3","EMP1-6",54
60908,"csp_5_2","EMP1-6",60
60911,"csp_5_6","EMP1-6",60
60912,"csp_5_5","EMP1-6",64
60925,"csp_5_5","EMP1-6",60
60946,"csp_5_5","EMP1-6",65
60948,"csp_6_8","EMP1-6",60
60950,"csp_6_2","EMP1-6",65
60952,"csp_1_1","EMP2-1",65
60953,"csp_1_2","EMP2-1",60
60964,"csp_5_5","EMP1-6",65
60966,"csp_6_4","EMP1-6",58
60972,"csp_5_6","EMP1-6",60
60973,"csp_6_2","EMP1-6",60
60974,"csp_5_5","EMP1-6",65
60981,"csp_4_5","EMP1-6",59
60982,"csp_5_2","EMP1-6",65
60983,"csp_6_5","EMP1-6",60
60987,"csp_1_3","EMP2-3",67
60993,"csp_5_6","EMP1-6",65
60995,"csp_6_3","EMP1-6",60
61001,"csp_5_6","EMP1-6",65
61003,"csp_3_7","EMP1-6",60
61008,"csp_4_7","EMP1-6",58
61009,"csp_5_6","EMP1-6",60
61014,"csp_4_7","EMP1-6",60
61016,"csp_6_2","EMP1-6",62
61023,"csp_6_3","EMP1-3",60
61038,"csp_5_6","EMP1-5",60
61041,"csp_2_2","EMP2-1",65
61043,"csp_6_7","EMP1-6",65
61055,"csp_2_1","EMP2-1",60
61057,"csp_5_6","EMP1-6",65
61058,"csp_6_3","EMP1-6",59
61060,"csp_6_8","EMP1-6",60
61062,"csp_6_7","EMP1-6",60
61063,"csp_5_5","EMP1-6",56
61071,"csp_3_3","EMP1-6",58
61074,"csp_5_2","EMP1-6",63
61084,"csp_5_2","EMP1-6",60
61088,"csp_6_3","EMP1-6",64
61090,"csp_5_4","EMP1-6",60
61102,"csp_3_4","EMP1-6",57
61113,"csp_3_7","EMP1-6",60
61115,"csp_5_6","EMP1-5",60
61120,"csp_6_4","EMP1-6",60
61128,"csp_5_5","EMP1-6",60
61148,"csp_5_3","EMP1-6",60
61154,"csp_6_2","EMP1-6",60
61156,"csp_5_6","EMP1-5",65
61180,"csp_5_2","EMP1-6",65
61181,"csp_5_2","EMP1-6",60
61191,"csp_4_2","EMP1-6",59
61198,"csp_6_2","EMP1-6",60
61213,"csp_3_7","EMP1-6",64
61231,"csp_5_2","EMP1-6",60
61233,"csp_4_3","EMP1-6",65
61252,"csp_5_2","EMP1-6",60
61255,"csp_4_6","EMP1-6",60
61265,"csp_5_6","EMP1-6",58
61267,"csp_5_2","EMP1-6",60
61272,"csp_5_5","EMP1-6",60
61273,"csp_3_8","EMP1-6",56
61276,"csp_1_1","EMP2-1",60
61294,"csp_6_3","EMP1-6",60
61299,"csp_6_8","EMP1-6",53
61312,"csp_5_2","EMP1-5",62
61347,"csp_5_2","EMP1-6",62
61349,"csp_5_6","EMP1-6",60
61352,"csp_4_3","EMP1-6",60
61357,"csp_6_3","EMP1-6",59
61361,"csp_4_3","EMP1-6",60
61364,"csp_5_2","EMP1-6",60
61371,"csp_5_5","EMP1-6",63
61385,"csp_4_3","EMP2-1",60
61394,"csp_5_4","EMP1-6",63
61405,"csp_2_2","EMP2-2",65
61406,"csp_5_2","EMP1-6",60
61411,"csp_5_6","EMP1-6",58
61418,"csp_4_7","EMP1-6",53
61431,"csp_6_2","EMP1-6",61
61456,"csp_4_6","EMP1-6",63
61466,"csp_6_7","EMP1-6",60
61483,"csp_4_2","EMP1-6",57
61510,"csp_5_2","EMP1-6",60
61517,"csp_3_7","EMP1-6",60
61527,"csp_5_5","EMP1-6",64
61548,"csp_5_4","EMP1-6",60
61549,"csp_5_2","EMP1-6",60
61570,"csp_4_3","EMP1-6",60
61583,"csp_4_8","EMP1-6",55
61585,"csp_5_4","EMP1-6",65
61586,"csp_5_5","EMP1-6",60
61592,"csp_5_2","EMP1-5",63
61612,"csp_5_2","EMP1-6",60
61635,"csp_5_2","EMP1-6",60
61638,"csp_6_8","EMP1-6",60
61645,"csp_3_7","EMP1-6",62
61651,"csp_6_3","EMP1-6",60
61652,"csp_5_6","EMP1-6",60
61658,"csp_4_3","EMP1-5",60
61673,"csp_6_4","EMP1-6",58
61697,"csp_6_7","EMP1-6",60
61705,"csp_3_1","EMP2-2",60
61708,"csp_4_3","EMP1-6",60
61713,"csp_6_8","EMP1-6",53
61729,"csp_4_6","EMP1-6",65
61736,"csp_5_6","EMP1-6",58
61740,"csp_4_6","EMP1-6",60
61752,"csp_6_7","EMP1-6",60
61758,"csp_1_3","EMP2-2",62
61761,"csp_4_6","EMP1-6",60
61765,"csp_4_3","EMP1-6",64
61766,"csp_5_3","EMP1-6",60
61773,"csp_5_6","EMP1-6",61
61786,"csp_5_2","EMP1-3",65
61792,"csp_5_4","EMP1-6",60
61799,"csp_1_1","EMP2-1",65
61805,"csp_6_5","EMP1-6",60
61836,"csp_6_3","EMP1-6",60
61840,"csp_6_8","EMP1-6",60
61841,"csp_6_7","EMP1-6",52
61846,"csp_6_8","EMP1-6",60
61850,"csp_5_2","EMP1-6",56
61861,"csp_5_2","EMP1-6",63
61863,"csp_5_4","EMP1-6",60
61864,"csp_4_2","EMP1-6",60
61898,"csp_6_2","EMP1-6",60
61926,"csp_6_3","EMP1-6",59
61951,"csp_6_3","EMP1-6",65
61958,"csp_5_2","EMP1-6",60
61967,"csp_6_9","EMP1-6",55
61970,"csp_2_1","EMP2-1",60
61971,"csp_5_4","EMP1-6",58
61977,"csp_6_3","EMP1-6",60
61997,"csp_6_3","EMP1-6",65
61999,"csp_5_6","EMP1-6",62
62000,"csp_6_7","EMP1-6",63
62006,"csp_5_6","EMP1-6",65
62020,"csp_6_9","EMP1-6",58
62036,"csp_5_4","EMP1-6",60
62052,"csp_6_5","EMP1-6",60
62056,"csp_4_2","EMP1-5",60
62058,"csp_2_2","EMP2-1",66
62059,"csp_4_7","EMP1-6",60
62064,"csp_1_1","EMP2-1",57
62087,"csp_6_7","EMP1-6",56
62089,"csp_4_5","EMP1-6",65
62090,"csp_6_4","EMP1-3",60
62103,"csp_4_2","EMP1-6",60
62104,"csp_4_7","EMP1-6",54
62125,"csp_5_3","EMP1-6",60
62128,"csp_4_7","EMP1-6",58
62151,"csp_6_3","EMP1-6",60
62160,"csp_6_8","EMP1-6",62
62174,"csp_6_4","EMP1-6",56
62175,"csp_4_2","EMP1-5",64
62181,"csp_5_2","EMP1-6",60
